SNo;Name;Symbol;Date;High;Low;Open;Close;Volume;Marketcap;Rank
8438;Binance Coin;BNB;20/03/2020;13.62;10.74;12.28;11.88;433929425.00;1847133244;4
8439;Binance Coin;BNB;21/03/2020;12.31;11.35;11.9;12.06;386174572.00;1875460321;4
8440;Binance Coin;BNB;22/03/2020;12.39;11.14;12.08;11.16;308670064.00;1735514181;4
8441;Binance Coin;BNB;23/03/2020;12.13;10.93;11.16;12.12;359015601.00;1884749571;4
8442;Binance Coin;BNB;24/03/2020;12.57;11.85;12.12;12.4;333522129.00;1928844946;4
8443;Binance Coin;BNB;25/03/2020;12.63;12.12;12.4;12.32;288895593.00;1916881081;4
8444;Binance Coin;BNB;26/03/2020;13.22;12.26;12.33;13.22;299218749.00;2055823709;4
8445;Binance Coin;BNB;27/03/2020;13.28;12.51;13.22;12.52;263730266.00;1947826173;4
8446;Binance Coin;BNB;28/03/2020;12.53;11.82;12.53;12.19;256061862.00;1896476688;4
8447;Binance Coin;BNB;29/03/2020;12.28;11.39;12.19;11.44;218854042.00;1779529888;4
8448;Binance Coin;BNB;30/03/2020;12.38;11.34;11.42;12.29;305631180.00;1911055190;4
8449;Binance Coin;BNB;31/03/2020;12.74;12.23;12.28;12.58;372566080.00;1956901646;4
8450;Binance Coin;BNB;1/04/2020;12.74;12.06;12.58;12.74;332222983.00;1981787101;4
8451;Binance Coin;BNB;2/04/2020;13.55;12.61;12.73;13.07;398592822.00;2032342068;4
8452;Binance Coin;BNB;3/04/2020;13.57;13;13.05;13.37;406426751.00;2079993665;4
8453;Binance Coin;BNB;4/04/2020;14.01;13.22;13.37;13.82;416644565.00;2150221628;4
8454;Binance Coin;BNB;5/04/2020;13.97;13.47;13.82;13.73;398954313.00;2136159300;4
8455;Binance Coin;BNB;6/04/2020;15.12;13.69;13.73;15.08;491814166.00;2346196872;4
8456;Binance Coin;BNB;7/04/2020;15.45;14.37;15.07;14.68;452816635.00;2283519607;4
8457;Binance Coin;BNB;8/04/2020;15.26;14.56;14.69;15.06;434986928.00;2341772649;4
8458;Binance Coin;BNB;9/04/2020;15.18;14.76;15.07;15.06;444821353.00;2342787878;4
8459;Binance Coin;BNB;10/04/2020;15.11;13.59;15.06;13.74;394331907.00;2136720360;4
8460;Binance Coin;BNB;11/04/2020;14.07;13.61;13.74;13.8;364313702.00;2147073560;4
8461;Binance Coin;BNB;12/04/2020;14.75;13.73;13.81;14.38;414752932.00;2235857452;4
8462;Binance Coin;BNB;13/04/2020;15.05;13.72;14.4;15.03;459561236.00;2338405291;4
8463;Binance Coin;BNB;14/04/2020;15.92;14.84;15.01;15.53;515331620.00;2414719312;4
8464;Binance Coin;BNB;15/04/2020;15.84;14.54;15.54;14.59;425648054.00;2269891487;4
8465;Binance Coin;BNB;16/04/2020;15.7;14.24;14.58;15.7;478820058.00;2442350989;4
